,DATE,CCN,STATION,NAME,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT06,WT11,Year,Month,Date,Day,Illum
1188,4/3/19,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.04,0,0,50,34,40,,,,,,,2019,4,3,4,0.05
1189,4/4/19,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,69,40,42,,,,,,,2019,4,4,5,0.01
1190,4/5/19,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,69,42,47,,,,,,,2019,4,5,6,0
1191,4/6/19,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,50,45,46,,,,,,,2019,4,6,7,0.01
1192,4/7/19,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,70,46,50,,,,,,,2019,4,7,1,0.04
1193,4/8/19,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,73,50,63,,,,,,,2019,4,8,2,0.08
1194,4/9/19,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,76,60,61,,,,,,,2019,4,9,3,0.15
1195,4/10/19,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,78,46,57,,,,,,,2019,4,10,4,0.23
1196,4/11/19,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,72,47,48,,,,,,,2019,4,11,5,0.33
1197,4/12/19,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,61,46,49,,,,,,,2019,4,12,6,0.44
1198,4/13/19,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.84,0,0,73,49,69,,,,,,,2019,4,13,7,0.55
1199,4/14/19,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,79,62,66,,,,,,,2019,4,14,1,0.66
1200,4/15/19,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.83,0,0,75,61,62,,,,,,,2019,4,15,2,0.76
1201,4/16/19,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,64,45,49,,,,,,,2019,4,16,3,0.86
1202,4/17/19,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,68,49,54,,,,,,,2019,4,17,4,0.93
1203,4/18/19,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,70,53,56,,,,,,,2019,4,18,5,0.98
1204,4/19/19,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,80,56,68,,,,,,,2019,4,19,6,1
1205,4/20/19,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.26,0,0,76,67,68,,,,,,,2019,4,20,7,0.99
1206,4/21/19,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,74,53,54,,,,,,,2019,4,21,1,0.96
1207,4/22/19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,71,53,55,,,,,,,2019,4,22,2,0.91
1208,4/23/19,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,74,51,55,,,,,,,2019,4,23,3,0.84
1209,4/24/19,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,83,55,70,,,,,,,2019,4,24,4,0.75
1210,4/25/19,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,76,58,61,,,,,,,2019,4,25,5,0.66
1211,4/26/19,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,76,57,58,,,,,,,2019,4,26,6,0.57
1212,4/27/19,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.89,0,0,76,53,55,,,,,,,2019,4,27,7,0.47
1213,4/28/19,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.08,0,0,72,52,55,,,,,,,2019,4,28,1,0.38
1214,4/29/19,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,73,43,46,,,,,,,2019,4,29,2,0.29
1215,4/30/19,64,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,62,46,58,,,,,,,2019,4,30,3,0.21
1247,6/1/19,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,86,68,69,,,,,,,2019,6,1,7,0.06
1248,6/2/19,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,87,63,72,,,,,,,2019,6,2,1,0.02
1249,6/3/19,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.52,0,0,86,55,65,,,,,,,2019,6,3,2,0
1250,6/4/19,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,75,49,55,,,,,,,2019,6,4,3,0.01
1251,6/5/19,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,78,55,69,,,,,,,2019,6,5,4,0.04
1252,6/6/19,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.13,0,0,82,69,73,,,,,,,2019,6,6,5,0.1
1253,6/7/19,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,90,71,73,,,,,,,2019,6,7,6,0.18
1254,6/8/19,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,82,68,71,,,,,,,2019,6,8,7,0.27
1255,6/9/19,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,66,71,,,,,,,2019,6,9,1,0.38
1256,6/10/19,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.17,0,0,75,63,64,,,,,,,2019,6,10,2,0.5
1257,6/11/19,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.45,0,0,79,64,65,,,,,,,2019,6,11,3,0.61
1258,6/12/19,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,81,60,66,,,,,,,2019,6,12,4,0.72
1259,6/13/19,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.61,0,0,79,63,65,,,,,,,2019,6,13,5,0.81
1260,6/14/19,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.23,0,0,79,58,63,,,,,,,2019,6,14,6,0.89
1261,6/15/19,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,78,57,65,,,,,,,2019,6,15,7,0.95
1262,6/16/19,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,65,70,,,,,,,2019,6,16,1,0.98
1263,6/17/19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,87,70,75,,,,,,,2019,6,17,2,1
1264,6/18/19,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.54,0,0,93,73,75,,,,,,,2019,6,18,3,0.99
1265,6/19/19,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.91,0,0,89,71,76,,,,,,,2019,6,19,4,0.97
1266,6/20/19,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,88,75,77,,,,,,,2019,6,20,5,0.92
1267,6/21/19,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.08,0,0,92,72,74,,,,,,,2019,6,21,6,0.86
1268,6/22/19,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,65,68,,,,,,,2019,6,22,7,0.79
1269,6/23/19,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,58,71,,,,,,,2019,6,23,1,0.7
1270,6/24/19,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,67,73,,,,,,,2019,6,24,2,0.61
1271,6/25/19,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.56,0,0,91,72,78,,,,,,,2019,6,25,3,0.52
1272,6/26/19,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,90,73,75,,,,,,,2019,6,26,4,0.42
1273,6/27/19,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,72,80,,,,,,,2019,6,27,5,0.33
1274,6/28/19,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,94,70,78,,,,,,,2019,6,28,6,0.24
1275,6/29/19,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,72,79,,,,,,,2019,6,29,7,0.16
1276,6/30/19,65,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,94,72,77,,,,,,,2019,6,30,1,0.09
